Time,PlatformId,"Location (Lat, Long, Alt)","Orientation (Heading, Pitch, Roll)",Speed (m/s),FuelReserve,FuelBingo,FuelQuantity,FuelInitial,Name,Side,Domain
170,8,"[-27.526541,152.7777,304.79999]","[1.3081744,0.0,0.0]",61.73333359,0,2267.961872,7584.937795,7711.070366,blue2,blue,2
171,1,"[-27.43535,153.0134,304.79999]","[-2.510754,0.0,0.0]",61.73333359,0,4082.33137,11299.4446,11521.24631,red1,red,2
171,2,"[-27.283633,153.0619,304.79999]","[-3.0288318,0.0,0.0]",61.73333359,0,4082.33137,11299.46622,11521.24631,red2,red,2
171,3,"[-27.557976,152.91492,304.79999]","[-3.0862363,0.0,0.0]",61.73333359,0,4082.33137,11299.46622,11521.24631,red3,red,2
171,4,"[-27.522681,152.82822,304.79999]","[2.0442188,0.0,0.0]",61.73333359,0,4082.33137,11299.42298,11521.24631,red4,red,2
171,5,"[-27.475317,152.87512,304.79999]","[2.0327463,0.0,0.0]",61.73333359,0,4082.33137,11299.42298,11521.24631,red5,red,2
171,6,"[-27.533153,153.02032,304.79999]","[-1.8126044,0.0,0.0]",61.73333359,0,4082.33137,11299.42298,11521.24631,red6,red,2
171,7,"[-27.632437,152.89167,304.79999]","[-2.7755681e-17,0.0,0.0]",61.73333359,0,2267.961872,7584.195694,7711.070366,blue1,blue,2
171,8,"[-27.526396,152.7783,304.79999]","[1.3081696,0.0,0.0]",61.73333359,0,2267.961872,7584.195694,7711.070366,blue2,blue,2
172,1,"[-27.435801,153.01303,304.79999]","[-2.510751,0.0,0.0]",61.73333359,0,4082.33137,11298.14739,11521.24631,red1,red,2
172,2,"[-27.284187,153.06183,304.79999]","[-3.0288312,0.0,0.0]",61.73333359,0,4082.33137,11298.16901,11521.24631,red2,red,2
172,3,"[-27.558533,152.91489,304.79999]","[-3.086236,0.0,0.0]",61.73333359,0,4082.33137,11298.16901,11521.24631,red3,red,2
172,4,"[-27.522935,152.82877,304.79999]","[2.0442144,0.0,0.0]",61.73333359,0,4082.33137,11298.12577,11521.24631,red4,red,2
172,5,"[-27.475566,152.87568,304.79999]","[2.0327418,0.0,0.0]",61.73333359,0,4082.33137,11298.12577,11521.24631,red5,red,2
172,6,"[-27.533286,153.01972,304.79999]","[-1.8125995,0.0,0.0]",61.73333359,0,4082.33137,11298.12577,11521.24631,red6,red,2
172,7,"[-27.631879,152.89167,304.79999]","[-2.7755681e-17,0.0,0.0]",61.73333359,0,2267.961872,7583.453592,7711.070366,blue1,blue,2
172,8,"[-27.526251,152.77891,304.79999]","[1.3081647,0.0,0.0]",61.73333359,0,2267.961872,7583.453592,7711.070366,blue2,blue,2
173,1,"[-27.436251,153.01266,304.79999]","[-2.5107481,0.0,0.0]",61.73333359,0,4082.33137,11296.85017,11521.24631,red1,red,2
173,2,"[-27.284742,153.06175,304.79999]","[-3.0288307,0.0,0.0]",61.73333359,0,4082.33137,11296.87179,11521.24631,red2,red,2
173,3,"[-27.55909,152.91485,304.79999]","[-3.0862358,0.0,0.0]",61.73333359,0,4082.33137,11296.87179,11521.24631,red3,red,2
173,4,"[-27.52319,152.82933,304.79999]","[2.0442099,0.0,0.0]",61.73333359,0,4082.33137,11296.82855,11521.24631,red4,red,2
173,5,"[-27.475814,152.87624,304.79999]","[2.0327374,0.0,0.0]",61.73333359,0,4082.33137,11296.82855,11521.24631,red5,red,2
173,6,"[-27.53342,153.01911,304.79999]","[-1.8125947,0.0,0.0]",61.73333359,0,4082.33137,11296.82855,11521.24631,red6,red,2
173,7,"[-27.631321,152.89167,304.79999]","[-2.7755681e-17,0.0,0.0]",61.73333359,0,2267.961872,7582.71149,7711.070366,blue1,blue,2
173,8,"[-27.526107,152.77951,304.79999]","[1.3081599,0.0,0.0]",61.73333359,0,2267.961872,7582.71149,7711.070366,blue2,blue,2
174,1,"[-27.436701,153.01229,304.79999]","[-2.5107451,0.0,0.0]",61.73333359,0,4082.33137,11295.55296,11521.24631,red1,red,2
174,2,"[-27.285296,153.06168,304.79999]","[-3.0288301,0.0,0.0]",61.73333359,0,4082.33137,11295.57458,11521.24631,red2,red,2
174,3,"[-27.559646,152.91482,304.79999]","[-3.0862355,0.0,0.0]",61.73333359,0,4082.33137,11295.57458,11521.24631,red3,red,2
174,4,"[-27.523444,152.82989,304.79999]","[2.0442054,0.0,0.0]",61.73333359,0,4082.33137,11295.53134,11521.24631,red4,red,2
174,5,"[-27.476063,152.8768,304.79999]","[2.0327329,0.0,0.0]",61.73333359,0,4082.33137,11295.53134,11521.24631,red5,red,2
174,6,"[-27.533553,153.0185,304.79999]","[-1.8125898,0.0,0.0]",61.73333359,0,4082.33137,11295.53134,11521.24631,red6,red,2
174,7,"[-27.630764,152.89167,304.79999]","[-5.5511362e-17,0.0,0.0]",61.73333359,0,2267.961872,7581.969388,7711.070366,blue1,blue,2
174,8,"[-27.525962,152.78012,304.79999]","[1.308155,0.0,0.0]",61.73333359,0,2267.961872,7581.969388,7711.070366,blue2,blue,2
175,1,"[-27.437152,153.01192,304.79999]","[-2.5107422,0.0,0.0]",61.73333359,0,4082.33137,11294.25575,11521.24631,red1,red,2
175,2,"[-27.28585,153.06161,304.79999]","[-3.0288296,0.0,0.0]",61.73333359,0,4082.33137,11294.27737,11521.24631,red2,red,2
175,3,"[-27.560203,152.91478,304.79999]","[-3.0862352,0.0,0.0]",61.73333359,0,4082.33137,11294.27737,11521.24631,red3,red,2
175,4,"[-27.523698,152.83044,304.79999]","[2.044201,0.0,0.0]",61.73333359,0,4082.33137,11294.23413,11521.24631,red4,red,2
175,5,"[-27.476311,152.87736,304.79999]","[2.0327284,0.0,0.0]",61.73333359,0,4082.33137,11294.23413,11521.24631,red5,red,2
175,6,"[-27.533687,153.0179,304.79999]","[-1.8125849,0.0,0.0]",61.73333359,0,4082.33137,11294.23413,11521.24631,red6,red,2
175,7,"[-27.630206,152.89167,304.79999]","[-2.7755681e-17,0.0,0.0]",61.73333359,0,2267.961872,7581.227286,7711.070366,blue1,blue,2
175,8,"[-27.525817,152.78072,304.79999]","[1.3081502,0.0,0.0]",61.73333359,0,2267.961872,7581.227286,7711.070366,blue2,blue,2
176,1,"[-27.437602,153.01155,304.79999]","[-2.5107392,0.0,0.0]",61.73333359,0,4082.33137,11292.95854,11521.24631,red1,red,2
176,2,"[-27.286404,153.06154,304.79999]","[-3.028829,0.0,0.0]",61.73333359,0,4082.33137,11292.98016,11521.24631,red2,red,2
176,3,"[-27.56076,152.91475,304.79999]","[-3.0862349,0.0,0.0]",61.73333359,0,4082.33137,11292.98016,11521.24631,red3,red,2
176,4,"[-27.523952,152.831,304.79999]","[2.0441965,0.0,0.0]",61.73333359,0,4082.33137,11292.93692,11521.24631,red4,red,2
176,5,"[-27.47656,152.87792,304.79999]","[2.0327239,0.0,0.0]",61.73333359,0,4082.33137,11292.93692,11521.24631,red5,red,2
176,6,"[-27.53382,153.01729,304.79999]","[-1.81258,0.0,0.0]",61.73333359,0,4082.33137,11292.93692,11521.24631,red6,red,2
176,7,"[-27.629649,152.89167,304.79999]","[-5.5511362e-17,0.0,0.0]",61.73333359,0,2267.961872,7580.485184,7711.070366,blue1,blue,2
176,8,"[-27.525672,152.78132,304.79999]","[1.3081454,0.0,0.0]",61.73333359,0,2267.961872,7580.485184,7711.070366,blue2,blue,2
177,1,"[-27.438052,153.01119,304.79999]","[-2.5107363,0.0,0.0]",61.73333359,0,4082.33137,11291.66132,11521.24631,red1,red,2
177,2,"[-27.286958,153.06147,304.79999]","[-3.0288284,0.0,0.0]",61.73333359,0,4082.33137,11291.68294,11521.24631,red2,red,2
177,3,"[-27.561317,152.91471,304.79999]","[-3.0862346,0.0,0.0]",61.73333359,0,4082.33137,11291.68294,11521.24631,red3,red,2
177,4,"[-27.524207,152.83156,304.79999]","[2.044192,0.0,0.0]",61.73333359,0,4082.33137,11291.6397,11521.24631,red4,red,2
177,5,"[-27.476808,152.87848,304.79999]","[2.0327194,0.0,0.0]",61.73333359,0,4082.33137,11291.6397,11521.24631,red5,red,2
177,6,"[-27.533954,153.01668,304.79999]","[-1.8125752,0.0,0.0]",61.73333359,0,4082.33137,11291.6397,11521.24631,red6,red,2
177,7,"[-27.629091,152.89167,304.79999]","[-2.7755681e-17,0.0,0.0]",61.73333359,0,2267.961872,7579.743083,7711.070366,blue1,blue,2
177,8,"[-27.525528,152.78193,304.79999]","[1.3081405,0.0,0.0]",61.73333359,0,2267.961872,7579.743083,7711.070366,blue2,blue,2
178,1,"[-27.438503,153.01082,304.79999]","[-2.5107333,0.0,0.0]",61.73333359,0,4082.33137,11290.36411,11521.24631,red1,red,2
178,2,"[-27.287512,153.0614,304.79999]","[-3.0288279,0.0,0.0]",61.73333359,0,4082.33137,11290.38573,11521.24631,red2,red,2
178,3,"[-27.561874,152.91468,304.79999]","[-3.0862344,0.0,0.0]",61.73333359,0,4082.33137,11290.38573,11521.24631,red3,red,2
178,4,"[-27.524461,152.83211,304.79999]","[2.0441876,0.0,0.0]",61.73333359,0,4082.33137,11290.34249,11521.24631,red4,red,2
178,5,"[-27.477057,152.87904,304.79999]","[2.0327149,0.0,0.0]",61.73333359,0,4082.33137,11290.34249,11521.24631,red5,red,2
178,6,"[-27.534087,153.01607,304.79999]","[-1.8125703,0.0,0.0]",61.73333359,0,4082.33137,11290.34249,11521.24631,red6,red,2
178,7,"[-27.628533,152.89167,304.79999]","[-2.7755681e-17,0.0,0.0]",61.73333359,0,2267.961872,7579.000981,7711.070366,blue1,blue,2
178,8,"[-27.525383,152.78253,304.79999]","[1.3081357,0.0,0.0]",61.73333359,0,2267.961872,7579.000981,7711.070366,blue2,blue,2
179,1,"[-27.438953,153.01045,304.79999]","[-2.5107304,0.0,0.0]",61.73333359,0,4082.33137,11289.0669,11521.24631,red1,red,2
179,2,"[-27.288066,153.06133,304.79999]","[-3.0288273,0.0,0.0]",61.73333359,0,4082.33137,11289.08852,11521.24631,red2,red,2
179,3,"[-27.56243,152.91464,304.79999]","[-3.0862341,0.0,0.0]",61.73333359,0,4082.33137,11289.08852,11521.24631,red3,red,2
179,4,"[-27.524715,152.83267,304.79999]","[2.0441831,0.0,0.0]",61.73333359,0,4082.33137,11289.04528,11521.24631,red4,red,2
179,5,"[-27.477305,152.8796,304.79999]","[2.0327105,0.0,0.0]",61.73333359,0,4082.33137,11289.04528,11521.24631,red5,red,2
179,6,"[-27.534221,153.01547,304.79999]","[-1.8125654,0.0,0.0]",61.73333359,0,4082.33137,11289.04528,11521.24631,red6,red,2
179,7,"[-27.627976,152.89167,304.79999]","[-2.7755681e-17,0.0,0.0]",61.73333359,0,2267.961872,7578.258879,7711.070366,blue1,blue,2
179,8,"[-27.525238,152.78314,304.79999]","[1.3081308,0.0,0.0]",61.73333359,0,2267.961872,7578.258879,7711.070366,blue2,blue,2
180,1,"[-27.439403,153.01008,304.79999]","[-2.5107274,0.0,0.0]",61.73333359,0,4082.33137,11287.76969,11521.24631,red1,red,2
180,2,"[-27.288621,153.06126,304.79999]","[-3.0288268,0.0,0.0]",61.73333359,0,4082.33137,11287.79131,11521.24631,red2,red,2
180,3,"[-27.562987,152.91461,304.79999]","[-3.0862338,0.0,0.0]",61.73333359,0,4082.33137,11287.79131,11521.24631,red3,red,2
180,4,"[-27.524969,152.83323,304.79999]","[2.0441786,0.0,0.0]",61.73333359,0,4082.33137,11287.74807,11521.24631,red4,red,2
180,5,"[-27.477554,152.88016,304.79999]","[2.032706,0.0,0.0]",61.73333359,0,4082.33137,11287.74807,11521.24631,red5,red,2
180,6,"[-27.534354,153.01486,304.79999]","[-1.8125605,0.0,0.0]",61.73333359,0,4082.33137,11287.74807,11521.24631,red6,red,2
180,7,"[-27.627418,152.89167,304.79999]","[-2.7755681e-17,0.0,0.0]",61.73333359,0,2267.961872,7577.516777,7711.070366,blue1,blue,2
180,8,"[-27.525093,152.78374,304.79999]","[1.308126,0.0,0.0]",61.73333359,0,2267.961872,7577.516777,7711.070366,blue2,blue,2
181,1,"[-27.439854,153.00971,304.79999]","[-2.5107245,0.0,0.0]",61.73333359,0,4082.33137,11286.47247,11521.24631,red1,red,2
181,2,"[-27.289175,153.06119,304.79999]","[-3.0288262,0.0,0.0]",61.73333359,0,4082.33137,11286.49409,11521.24631,red2,red,2
181,3,"[-27.563544,152.91457,304.79999]","[-3.0862335,0.0,0.0]",61.73333359,0,4082.33137,11286.49409,11521.24631,red3,red,2
181,4,"[-27.525224,152.83378,304.79999]","[2.0441742,0.0,0.0]",61.73333359,0,4082.33137,11286.45085,11521.24631,red4,red,2
181,5,"[-27.477802,152.88072,304.79999]","[2.0327015,0.0,0.0]",61.73333359,0,4082.33137,11286.45085,11521.24631,red5,red,2
181,6,"[-27.534488,153.01425,304.79999]","[-1.8125557,0.0,0.0]",61.73333359,0,4082.33137,11286.45085,11521.24631,red6,red,2
181,7,"[-27.62686,152.89167,304.79999]","[-2.7755681e-17,0.0,0.0]",61.73333359,0,2267.961872,7576.774675,7711.070366,blue1,blue,2
181,8,"[-27.524948,152.78435,304.79999]","[1.3081211,0.0,0.0]",61.73333359,0,2267.961872,7576.774675,7711.070366,blue2,blue,2
182,1,"[-27.440304,153.00934,304.79999]","[-2.5107215,0.0,0.0]",61.73333359,0,4082.33137,11285.17526,11521.24631,red1,red,2
182,2,"[-27.289729,153.06112,304.79999]","[-3.0288256,0.0,0.0]",61.73333359,0,4082.33137,11285.19688,11521.24631,red2,red,2
182,3,"[-27.564101,152.91454,304.79999]","[-3.0862333,0.0,0.0]",61.73333359,0,4082.33137,11285.19688,11521.24631,red3,red,2
182,4,"[-27.525478,152.83434,304.79999]","[2.0441697,0.0,0.0]",61.73333359,0,4082.33137,11285.15364,11521.24631,red4,red,2
182,5,"[-27.478051,152.88128,304.79999]","[2.032697,0.0,0.0]",61.73333359,0,4082.33137,11285.15364,11521.24631,red5,red,2
182,6,"[-27.534621,153.01364,304.79999]","[-1.8125508,0.0,0.0]",61.73333359,0,4082.33137,11285.15364,11521.24631,red6,red,2
182,7,"[-27.626303,152.89167,304.79999]","[-2.7755681e-17,0.0,0.0]",61.73333359,0,2267.961872,7576.032574,7711.070366,blue1,blue,2
182,8,"[-27.524804,152.78495,304.79999]","[1.3081163,0.0,0.0]",61.73333359,0,2267.961872,7576.032574,7711.070366,blue2,blue,2
183,1,"[-27.440754,153.00897,304.79999]","[-2.5107186,0.0,0.0]",61.73333359,0,4082.33137,11283.87805,11521.24631,red1,red,2
183,2,"[-27.290283,153.06105,304.79999]","[-3.0288251,0.0,0.0]",61.73333359,0,4082.33137,11283.89967,11521.24631,red2,red,2
183,3,"[-27.564658,152.91451,304.79999]","[-3.086233,0.0,0.0]",61.73333359,0,4082.33137,11283.89967,11521.24631,red3,red,2
183,4,"[-27.525732,152.8349,304.79999]","[2.0441652,0.0,0.0]",61.73333359,0,4082.33137,11283.85643,11521.24631,red4,red,2
183,5,"[-27.478299,152.88184,304.79999]","[2.0326925,0.0,0.0]",61.73333359,0,4082.33137,11283.85643,11521.24631,red5,red,2
183,6,"[-27.534755,153.01304,304.79999]","[-1.8125459,0.0,0.0]",61.73333359,0,4082.33137,11283.85643,11521.24631,red6,red,2
183,7,"[-27.625745,152.89167,304.79999]","[-5.5511362e-17,0.0,0.0]",61.73333359,0,2267.961872,7575.290472,7711.070366,blue1,blue,2
183,8,"[-27.524659,152.78555,304.79999]","[1.3081114,0.0,0.0]",61.73333359,0,2267.961872,7575.290472,7711.070366,blue2,blue,2
184,1,"[-27.441205,153.0086,304.79999]","[-2.5107156,0.0,0.0]",61.73333359,0,4082.33137,11282.58084,11521.24631,red1,red,2
184,2,"[-27.290837,153.06098,304.79999]","[-3.0288245,0.0,0.0]",61.73333359,0,4082.33137,11282.60246,11521.24631,red2,red,2
184,3,"[-27.565215,152.91447,304.79999]","[-3.0862327,0.0,0.0]",61.73333359,0,4082.33137,11282.60246,11521.24631,red3,red,2
184,4,"[-27.525986,152.83546,304.79999]","[2.0441608,0.0,0.0]",61.73333359,0,4082.33137,11282.55922,11521.24631,red4,red,2
184,5,"[-27.478548,152.8824,304.79999]","[2.032688,0.0,0.0]",61.73333359,0,4082.33137,11282.55922,11521.24631,red5,red,2
184,6,"[-27.534888,153.01243,304.79999]","[-1.812541,0.0,0.0]",61.73333359,0,4082.33137,11282.55922,11521.24631,red6,red,2
184,7,"[-27.625187,152.89167,304.79999]","[-2.7755681e-17,0.0,0.0]",61.73333359,0,2267.961872,7574.54837,7711.070366,blue1,blue,2
184,8,"[-27.524514,152.78616,304.79999]","[1.3081066,0.0,0.0]",61.73333359,0,2267.961872,7574.54837,7711.070366,blue2,blue,2
185,1,"[-27.441655,153.00824,304.79999]","[-2.5107127,0.0,0.0]",61.73333359,0,4082.33137,11281.28362,11521.24631,red1,red,2
185,2,"[-27.291391,153.06091,304.79999]","[-3.028824,0.0,0.0]",61.73333359,0,4082.33137,11281.30524,11521.24631,red2,red,2
185,3,"[-27.565771,152.91444,304.79999]","[-3.0862324,0.0,0.0]",61.73333359,0,4082.33137,11281.30524,11521.24631,red3,red,2
185,4,"[-27.526241,152.83601,304.79999]","[2.0441563,0.0,0.0]",61.73333359,0,4082.33137,11281.262,11521.24631,red4,red,2
185,5,"[-27.478797,152.88296,304.79999]","[2.0326836,0.0,0.0]",61.73333359,0,4082.33137,11281.262,11521.24631,red5,red,2
185,6,"[-27.535022,153.01182,304.79999]","[-1.8125362,0.0,0.0]",61.73333359,0,4082.33137,11281.262,11521.24631,red6,red,2
185,7,"[-27.62463,152.89167,304.79999]","[0.0,0.0,0.0]",61.73333359,0,2267.961872,7573.806268,7711.070366,blue1,blue,2
185,8,"[-27.524369,152.78676,304.79999]","[1.3081017,0.0,0.0]",61.73333359,0,2267.961872,7573.806268,7711.070366,blue2,blue,2
186,1,"[-27.442105,153.00787,304.79999]","[-2.5107097,0.0,0.0]",61.73333359,0,4082.33137,11279.98641,11521.24631,red1,red,2
186,2,"[-27.291946,153.06084,304.79999]","[-3.0288234,0.0,0.0]",61.73333359,0,4082.33137,11280.00803,11521.24631,red2,red,2
186,3,"[-27.566328,152.9144,304.79999]","[-3.0862321,0.0,0.0]",61.73333359,0,4082.33137,11280.00803,11521.24631,red3,red,2
186,4,"[-27.526495,152.83657,304.79999]","[2.0441518,0.0,0.0]",61.73333359,0,4082.33137,11279.96479,11521.24631,red4,red,2
186,5,"[-27.479045,152.88352,304.79999]","[2.0326791,0.0,0.0]",61.73333359,0,4082.33137,11279.96479,11521.24631,red5,red,2
186,6,"[-27.535155,153.01121,304.79999]","[-1.8125313,0.0,0.0]",61.73333359,0,4082.33137,11279.96479,11521.24631,red6,red,2
186,7,"[-27.624072,152.89167,304.79999]","[0.0,0.0,0.0]",61.73333359,0,2267.961872,7573.064166,7711.070366,blue1,blue,2
186,8,"[-27.524224,152.78737,304.79999]","[1.3080969,0.0,0.0]",61.73333359,0,2267.961872,7573.064166,7711.070366,blue2,blue,2
187,1,"[-27.442556,153.0075,304.79999]","[-2.5107068,0.0,0.0]",61.73333359,0,4082.33137,11278.6892,11521.24631,red1,red,2
187,2,"[-27.2925,153.06077,304.79999]","[-3.0288228,0.0,0.0]",61.73333359,0,4082.33137,11278.71082,11521.24631,red2,red,2
187,3,"[-27.566885,152.91437,304.79999]","[-3.0862319,0.0,0.0]",61.73333359,0,4082.33137,11278.71082,11521.24631,red3,red,2
187,4,"[-27.526749,152.83713,304.79999]","[2.0441474,0.0,0.0]",61.73333359,0,4082.33137,11278.66758,11521.24631,red4,red,2
187,5,"[-27.479294,152.88407,304.79999]","[2.0326746,0.0,0.0]",61.73333359,0,4082.33137,11278.66758,11521.24631,red5,red,2
187,6,"[-27.535289,153.01061,304.79999]","[-1.8125264,0.0,0.0]",61.73333359,0,4082.33137,11278.66758,11521.24631,red6,red,2
187,7,"[-27.623514,152.89167,304.79999]","[-2.7755681e-17,0.0,0.0]",61.73333359,0,2267.961872,7572.322065,7711.070366,blue1,blue,2
187,8,"[-27.524079,152.78797,304.79999]","[1.308092,0.0,0.0]",61.73333359,0,2267.961872,7572.322065,7711.070366,blue2,blue,2
188,1,"[-27.443006,153.00713,304.79999]","[-2.5107038,0.0,0.0]",61.73333359,0,4082.33137,11277.39199,11521.24631,red1,red,2
188,2,"[-27.293054,153.0607,304.79999]","[-3.0288223,0.0,0.0]",61.73333359,0,4082.33137,11277.41361,11521.24631,red2,red,2
188,3,"[-27.567442,152.91433,304.79999]","[-3.0862316,0.0,0.0]",61.73333359,0,4082.33137,11277.41361,11521.24631,red3,red,2
188,4,"[-27.527003,152.83768,304.79999]","[2.0441429,0.0,0.0]",61.73333359,0,4082.33137,11277.37037,11521.24631,red4,red,2
188,5,"[-27.479542,152.88463,304.79999]","[2.0326701,0.0,0.0]",61.73333359,0,4082.33137,11277.37037,11521.24631,red5,red,2
188,6,"[-27.535422,153.01,304.79999]","[-1.8125215,0.0,0.0]",61.73333359,0,4082.33137,11277.37037,11521.24631,red6,red,2
188,7,"[-27.622957,152.89167,304.79999]","[-8.3267043e-17,0.0,0.0]",61.73333359,0,2267.961872,7571.579963,7711.070366,blue1,blue,2
188,8,"[-27.523935,152.78857,304.79999]","[1.3080872,0.0,0.0]",61.73333359,0,2267.961872,7571.579963,7711.070366,blue2,blue,2
189,1,"[-27.443456,153.00676,304.79999]","[-2.5107009,0.0,0.0]",61.73333359,0,4082.33137,11276.09477,11521.24631,red1,red,2
189,2,"[-27.293608,153.06063,304.79999]","[-3.0288217,0.0,0.0]",61.73333359,0,4082.33137,11276.11639,11521.24631,red2,red,2
189,3,"[-27.567999,152.9143,304.79999]","[-3.0862313,0.0,0.0]",61.73333359,0,4082.33137,11276.11639,11521.24631,red3,red,2
189,4,"[-27.527257,152.83824,304.79999]","[2.0441384,0.0,0.0]",61.73333359,0,4082.33137,11276.07315,11521.24631,red4,red,2
189,5,"[-27.479791,152.88519,304.79999]","[2.0326656,0.0,0.0]",61.73333359,0,4082.33137,11276.07315,11521.24631,red5,red,2
189,6,"[-27.535556,153.00939,304.79999]","[-1.8125167,0.0,0.0]",61.73333359,0,4082.33137,11276.07315,11521.24631,red6,red,2
189,7,"[-27.622399,152.89167,304.79999]","[-5.5511362e-17,0.0,0.0]",61.73333359,0,2267.961872,7570.837861,7711.070366,blue1,blue,2
189,8,"[-27.52379,152.78918,304.79999]","[1.3080823,0.0,0.0]",61.73333359,0,2267.961872,7570.837861,7711.070366,blue2,blue,2
190,1,"[-27.443907,153.00639,304.79999]","[-2.5106979,0.0,0.0]",61.73333359,0,4082.33137,11274.79756,11521.24631,red1,red,2
190,2,"[-27.294162,153.06056,304.79999]","[-3.0288212,0.0,0.0]",61.73333359,0,4082.33137,11274.81918,11521.24631,red2,red,2
190,3,"[-27.568555,152.91426,304.79999]","[-3.086231,0.0,0.0]",61.73333359,0,4082.33137,11274.81918,11521.24631,red3,red,2
190,4,"[-27.527512,152.8388,304.79999]","[2.044134,0.0,0.0]",61.73333359,0,4082.33137,11274.77594,11521.24631,red4,red,2
190,5,"[-27.480039,152.88575,304.79999]","[2.0326611,0.0,0.0]",61.73333359,0,4082.33137,11274.77594,11521.24631,red5,red,2
190,6,"[-27.535689,153.00878,304.79999]","[-1.8125118,0.0,0.0]",61.73333359,0,4082.33137,11274.77594,11521.24631,red6,red,2
190,7,"[-27.621841,152.89167,304.79999]","[0.0,0.0,0.0]",61.73333359,0,2267.961872,7570.095759,7711.070366,blue1,blue,2
190,8,"[-27.523645,152.78978,304.79999]","[1.3080775,0.0,0.0]",61.73333359,0,2267.961872,7570.095759,7711.070366,blue2,blue,2
191,1,"[-27.444357,153.00602,304.79999]","[-2.510695,0.0,0.0]",61.73333359,0,4082.33137,11273.50035,11521.24631,red1,red,2
191,2,"[-27.294716,153.06049,304.79999]","[-3.0288206,0.0,0.0]",61.73333359,0,4082.33137,11273.52197,11521.24631,red2,red,2
191,3,"[-27.569112,152.91423,304.79999]","[-3.0862308,0.0,0.0]",61.73333359,0,4082.33137,11273.52197,11521.24631,red3,red,2
191,4,"[-27.527766,152.83935,304.79999]","[2.0441295,0.0,0.0]",61.73333359,0,4082.33137,11273.47873,11521.24631,red4,red,2
191,5,"[-27.480288,152.88631,304.79999]","[2.0326566,0.0,0.0]",61.73333359,0,4082.33137,11273.47873,11521.24631,red5,red,2
191,6,"[-27.535823,153.00818,304.79999]","[-1.8125069,0.0,0.0]",61.73333359,0,4082.33137,11273.47873,11521.24631,red6,red,2
191,7,"[-27.621284,152.89167,304.79999]","[0.0,0.0,0.0]",61.73333359,0,2267.961872,7569.353657,7711.070366,blue1,blue,2
191,8,"[-27.5235,152.79039,304.79999]","[1.3080727,0.0,0.0]",61.73333359,0,2267.961872,7569.353657,7711.070366,blue2,blue,2
192,1,"[-27.444807,153.00565,304.79999]","[-2.510692,0.0,0.0]",61.73333359,0,4082.33137,11272.20314,11521.24631,red1,red,2
192,2,"[-27.295271,153.06042,304.79999]","[-3.0288201,0.0,0.0]",61.73333359,0,4082.33137,11272.22476,11521.24631,red2,red,2
